ID	Hierarchy
6164	FactoryTalk Analytics > Augmented Modeler
6165	FactoryTalk Analytics > Data Explorer
6166	FactoryTalk Analytics > DataFlowML
6167	FactoryTalk Analytics > Dataview
6168	FactoryTalk Analytics > Unsupported
6169	FactoryTalk Analytics > Unsupported > FactoryTalk Analytics Edge
6170	FactoryTalk Analytics > Unsupported > FactoryTalk Application Infrastructure Monitoring
6033	FactoryTalk Hub
6207	FactoryTalk Hub > Asset Intelligence
6208	FactoryTalk Hub > Batch Performance Analytics
6373	FactoryTalk Hub > FactoryTalk Analytics VisionAI
6133	FactoryTalk Hub > FactoryTalk DataMosaix
6231	FactoryTalk Hub > FactoryTalk DataMosaix Private Cloud
6019	FactoryTalk Hub > FactoryTalk Design Studio
5658	FactoryTalk Hub > FactoryTalk Edge Gateway
6045	FactoryTalk Hub > FactoryTalk Edge Manager
6206	FactoryTalk Hub > FactoryTalk Energy Manager
5794	FactoryTalk Hub > FactoryTalk Hub
6025	FactoryTalk Hub > FactoryTalk Optix
5693	FactoryTalk Hub > FactoryTalk Remote Access
5690	FactoryTalk Hub > FactoryTalk Vault / Design Tools
6217	FactoryTalk Hub > PlantPAx Analytics
28	FactoryTalk Services Platform
4752	FactoryTalk TeamONE
5545	HMI / Communication
6492	HMI / Communication > CC HMI/COMMS Transfer
6493	HMI / Communication > CC HMI/COMMS Transfer > CC HMI/COMMS Transfer
4636	HMI / Communication > Communications Software
643	HMI / Communication > Communications Software > FactoryTalk Linx Gateway
5604	HMI / Communication > Communications Software > FactoryTalk Linx OPC
611	HMI / Communication > Communications Software > Kepserver Enterprise
99	HMI / Communication > Communications Software > RSJunctionBox
100	HMI / Communication > Communications Software > RSLinx Classic (Single Node, OEM, Gateway)
30	HMI / Communication > Performance and Visualization (HMI)
646	HMI / Communication > Performance and Visualization (HMI) > FactoryTalk View SE
727	HMI / Communication > Performance and Visualization (HMI) > FactoryTalk ViewPoint
216	HMI / Communication > Performance and Visualization (HMI) > RSView32 Family
211	HMI / Communication > Performance and Visualization (HMI) > RSView32 Family > RSLadder
1460	HMI / Communication > Performance and Visualization (HMI) > RSView32 Family > RSView32
217	HMI / Communication > Performance and Visualization (HMI) > RSView32 Family > RSView32 Active Display
218	HMI / Communication > Performance and Visualization (HMI) > RSView32 Family > RSView32 Messenger
219	HMI / Communication > Performance and Visualization (HMI) > RSView32 Family > RSView32 SPC
220	HMI / Communication > Performance and Visualization (HMI) > RSView32 Family > RSView32 WebServer
221	HMI / Communication > Performance and Visualization (HMI) > RSView32 Family > TrendX
4785	HMI / Communication > Performance and Visualization (HMI) > ThinManager
31	HMI / Communication > Unsupported
222	HMI / Communication > Unsupported > Advisor
223	HMI / Communication > Unsupported > ControlView
209	HMI / Communication > Unsupported > RSChart
210	HMI / Communication > Unsupported > RSData OCX
224	HMI / Communication > Unsupported > RSData VBX
225	HMI / Communication > Unsupported > RSMailman
227	HMI / Communication > Unsupported > RSToolPak I
228	HMI / Communication > Unsupported > RSToolPak II
213	HMI / Communication > Unsupported > RSTools
229	HMI / Communication > Unsupported > RSTrend
230	HMI / Communication > Unsupported > RSView - 16 Bit
231	HMI / Communication > Unsupported > RSWorkbench
1441	HMI / Communication > Unsupported > WINtelligent
232	HMI / Communication > Unsupported > WINtelligent > WINtelligent HMI
233	HMI / Communication > Unsupported > WINtelligent > WINtelligent Quality
234	HMI / Communication > Unsupported > WINtelligent > WINtelligent Recipe
235	HMI / Communication > Unsupported > WINtelligent > WINtelligent Trend
236	HMI / Communication > Unsupported > WINtelligent > WINtelligent View
5118	I2R Team
5014	Industrial Internet of Things (IoT)
6494	Industrial Internet of Things (IoT) > CC IoT Transfer
6495	Industrial Internet of Things (IoT) > CC IoT Transfer > CC IoT Transfer
5659	Industrial Internet of Things (IoT) > Creo
5479	Industrial Internet of Things (IoT) > Emulate3D
6067	Industrial Internet of Things (IoT) > Microservices Scheduling Request
5039	Industrial Internet of Things (IoT) > PTC System Monitor
5015	Industrial Internet of Things (IoT) > ThingWorx
5019	Industrial Internet of Things (IoT) > ThingWorx > ThingWorx Analytics
5020	Industrial Internet of Things (IoT) > ThingWorx > ThingWorx Asset Advisor
5021	Industrial Internet of Things (IoT) > ThingWorx > ThingWorx Asset Advisor for Service
5022	Industrial Internet of Things (IoT) > ThingWorx > ThingWorx Connection Server
5023	Industrial Internet of Things (IoT) > ThingWorx > ThingWorx Controls Advisor
5024	Industrial Internet of Things (IoT) > ThingWorx > ThingWorx Edge MicroServer
5025	Industrial Internet of Things (IoT) > ThingWorx > ThingWorx Edge SDK
5026	Industrial Internet of Things (IoT) > ThingWorx > ThingWorx Industrial Connectivity
5027	Industrial Internet of Things (IoT) > ThingWorx > ThingWorx Manufacturing Apps Family
5028	Industrial Internet of Things (IoT) > ThingWorx > ThingWorx Navigate
5029	Industrial Internet of Things (IoT) > ThingWorx > ThingWorx OEM
5030	Industrial Internet of Things (IoT) > ThingWorx > ThingWorx Platform
5031	Industrial Internet of Things (IoT) > ThingWorx > ThingWorx Production KPIs
5032	Industrial Internet of Things (IoT) > ThingWorx > ThingWorx Protocol Adapter Toolkit
5033	Industrial Internet of Things (IoT) > ThingWorx > ThingWorx Service Apps Family
5016	Industrial Internet of Things (IoT) > ThingWorx > ThingWorx Studio
5017	Industrial Internet of Things (IoT) > ThingWorx > ThingWorx Studio > Hosted (SaaS)
5018	Industrial Internet of Things (IoT) > ThingWorx > ThingWorx Studio > On-Premise
5034	Industrial Internet of Things (IoT) > Vuforia
6042	Industrial Internet of Things (IoT) > Vuforia > Expert Capture
6043	Industrial Internet of Things (IoT) > Vuforia > Instruct
6044	Industrial Internet of Things (IoT) > Vuforia > Vantage
5035	Industrial Internet of Things (IoT) > Vuforia > Vuforia Chalk
5036	Industrial Internet of Things (IoT) > Vuforia > Vuforia Experience Service
5037	Industrial Internet of Things (IoT) > Vuforia > Vuforia Studio
5038	Industrial Internet of Things (IoT) > Vuforia > Vuforia View
6048	Industrial Internet of Things (IoT) > Windchill PLM
5546	Industrial Motion Control
4521	Industrial Motion Control > Actuators
4527	Industrial Motion Control > Actuators > Integrated Linear Thrusters
4528	Industrial Motion Control > Actuators > Kinetix Cables
4529	Industrial Motion Control > Actuators > MP-Series & TL-Series Electric Cylinders
4533	Industrial Motion Control > Actuators > MP-Series & TL-Series Electric Cylinders > MP-Series Electric Cylinders
4534	Industrial Motion Control > Actuators > MP-Series & TL-Series Electric Cylinders > TL-Series Electric Cylinders
4530	Industrial Motion Control > Actuators > MP-Series Heavy-Duty Electric Cylinders
4531	Industrial Motion Control > Actuators > MP-Series Integrated Linear Stages
4532	Industrial Motion Control > Actuators > MP-Series Integrated Multi-Axis Stages
5671	Industrial Motion Control > Analog Motion Control
6496	Industrial Motion Control > CC Industrial Motion Control Transfer
6497	Industrial Motion Control > CC Industrial Motion Control Transfer > CC Industrial Motion Control Transfer
5672	Industrial Motion Control > Ethernet Motion Devices
5673	Industrial Motion Control > Ethernet Motion Devices > 2198-ABQE Encoder Output Module
5605	Industrial Motion Control > Independent Cart Technology
4356	Industrial Motion Control > Independent Cart Technology > iTRAK
5606	Industrial Motion Control > Independent Cart Technology > MagneMotion
4539	Industrial Motion Control > Legacy
4332	Industrial Motion Control > Legacy > 1394 Controllers
5107	Industrial Motion Control > Legacy > 1398 Ultra 100 Drives
264	Industrial Motion Control > Legacy > 2092 Ultra 1500 Drives
2840	Industrial Motion Control > Legacy > 2098 Ultra5000 Single-Axis
12	Industrial Motion Control > Legacy > CNC
2913	Industrial Motion Control > Legacy > F-Series Ferrite Magnet
4333	Industrial Motion Control > Legacy > IMC S Class
291	Industrial Motion Control > Motion Software
2824	Industrial Motion Control > Motion Software > 2098 UltraWARE Software
5675	Industrial Motion Control > Motion Software > K5100C Software
4769	Industrial Motion Control > Motion Software > Motion Analyzer (Web)
287	Industrial Motion Control > Motion Software > Motion Analyzer Software
5674	Industrial Motion Control > Motion Software > MotionView
5676	Industrial Motion Control > Motion Software > Studio 5000 Motion Instructions
4751	Industrial Motion Control > Motion Software > UltraMaster
6470	Industrial Motion Control > OTTO Motors
6471	Industrial Motion Control > OTTO Motors > OTTO 100 v2.5
4522	Industrial Motion Control > Servo Drives
294	Industrial Motion Control > Servo Drives > 2098 Ultra 3000 Drive with DeviceNet
4535	Industrial Motion Control > Servo Drives > Kinetix Indexing and Component
1741	Industrial Motion Control > Servo Drives > Kinetix Indexing and Component > 2071 Kinetix 3 Servo Drives
1923	Industrial Motion Control > Servo Drives > Kinetix Indexing and Component > 2097 Kinetix 300 EtherNet/IP
2839	Industrial Motion Control > Servo Drives > Kinetix Indexing and Component > 2098 Ultra 3000 Drive
5147	Industrial Motion Control > Servo Drives > Kinetix Indexing and Component > 2198-E Kinetix 5100
4537	Industrial Motion Control > Servo Drives > Kinetix Integrated Motion EtherNet/IP
1743	Industrial Motion Control > Servo Drives > Kinetix Integrated Motion EtherNet/IP > 2094 Kinetix 6500 Drive
1924	Industrial Motion Control > Servo Drives > Kinetix Integrated Motion EtherNet/IP > 2097 Kinetix 350 Drive
6148	Industrial Motion Control > Servo Drives > Kinetix Integrated Motion EtherNet/IP > 2198 ArmorKinetix Drive
2005	Industrial Motion Control > Servo Drives > Kinetix Integrated Motion EtherNet/IP > 2198 Kinetix 5500 Drive
4538	Industrial Motion Control > Servo Drives > Kinetix Integrated Motion EtherNet/IP > 2198 Kinetix 5700 Drive
5146	Industrial Motion Control > Servo Drives > Kinetix Integrated Motion EtherNet/IP > 2198-C Kinetix 5300
4536	Industrial Motion Control > Servo Drives > Kinetix Integrated Motion Sercos
265	Industrial Motion Control > Servo Drives > Kinetix Integrated Motion Sercos > 2093 Kinetix 2000 Servo Drives
266	Industrial Motion Control > Servo Drives > Kinetix Integrated Motion Sercos > 2094 Kinetix 6000 Drives
2838	Industrial Motion Control > Servo Drives > Kinetix Integrated Motion Sercos > 2094 Kinetix 6000M
1742	Industrial Motion Control > Servo Drives > Kinetix Integrated Motion Sercos > 2094 Kinetix 6200 Drives
268	Industrial Motion Control > Servo Drives > Kinetix Integrated Motion Sercos > 2099 Kinetix 7000 Servo Drives
5679	Industrial Motion Control > Servo Drives > Kinetix Integrated Motion Sercos > Ultra 3000 SE
2830	Industrial Motion Control > Servo Motors
2833	Industrial Motion Control > Servo Motors > Kinetix Cables
2832	Industrial Motion Control > Servo Motors > Linear Motors
2831	Industrial Motion Control > Servo Motors > Rotary Motors
2909	Industrial Motion Control > Servo Motors > Rotary Motors > 2094 Kinetix 6000M
2911	Industrial Motion Control > Servo Motors > Rotary Motors > HPK-Series High-Power
6037	Industrial Motion Control > Servo Motors > Rotary Motors > MMA Ansynchronous
2910	Industrial Motion Control > Servo Motors > Rotary Motors > MP-Series High-Performance
2926	Industrial Motion Control > Servo Motors > Rotary Motors > MP-Series High-Performance > MPF Food Grade Servo Motors
2924	Industrial Motion Control > Servo Motors > Rotary Motors > MP-Series High-Performance > MPL Low Inertia Servo Motors
2925	Industrial Motion Control > Servo Motors > Rotary Motors > MP-Series High-Performance > MPM Medium Inertia Servo Motors
2927	Industrial Motion Control > Servo Motors > Rotary Motors > MP-Series High-Performance > MPS Stainless Steel Servo Motors
2914	Industrial Motion Control > Servo Motors > Rotary Motors > RDD-Series Direct Drive
2912	Industrial Motion Control > Servo Motors > Rotary Motors > TL-Series Compact
5678	Industrial Motion Control > Servo Motors > Rotary Motors > TL-Series Compact > TLP Multi-Purpose Servo Motors
5677	Industrial Motion Control > Servo Motors > Rotary Motors > TL-Series Compact > TLY Compact Servo Motors
2908	Industrial Motion Control > Servo Motors > Rotary Motors > VP Series
5136	Industrial Motion Control > Servo Motors > Rotary Motors > VP Series > VP Hygenic Servo Motor
4753	Industrial Motion Control > Servo Motors > Rotary Motors > VP Series > VP Low Inertia Servo Motors
4755	Industrial Motion Control > Servo Motors > Rotary Motors > VP Series > VPC Continuous Duty Servo Motors
4754	Industrial Motion Control > Servo Motors > Rotary Motors > VP Series > VPF Food Grade Servo Motors
4756	Industrial Motion Control > Servo Motors > Rotary Motors > VP Series > VPS Stainless-Steel Servo Motor
5549	Information Software
1439	Information Software > Asset Management
614	Information Software > Asset Management > FactoryTalk AssetCentre
354	Information Software > Asset Management > FactoryTalk EnergyMetrix
5607	Information Software > Asset Management > Unsupported
56	Information Software > Asset Management > Unsupported > RSMACC
439	Information Software > Asset Management > Unsupported > Security Server
6450	Information Software > Asset Management > Verve Security Center
6498	Information Software > CC Information Software Transfer
6499	Information Software > CC Information Software Transfer > CC Information Software Transfer
641	Information Software > Data Management
642	Information Software > Data Management > FactoryTalk Historian SE
649	Information Software > Data Management > FactoryTalk Metrics
644	Information Software > Data Management > FactoryTalk Transaction Manager
5608	Information Software > Data Management > Unsupported
607	Information Software > Data Management > Unsupported > FactoryTalk Integrator
1432	Information Software > Production Management
4783	Information Software > Production Management > FactoryTalk Analytics for Devices
4784	Information Software > Production Management > FactoryTalk Analytics for Machines
6230	Information Software > Production Management > FactoryTalk Analytics GuardianAI
5139	Information Software > Production Management > FactoryTalk Analytics LogixAI
965	Information Software > Production Management > FactoryTalk VantagePoint
964	Information Software > Production Management > FactoryTalk VantagePoint EMI
1448	Information Software > Quality & Compliance
4654	Information Software > Quality & Compliance > Legacy
409	Information Software > Quality & Compliance > Legacy > ComplianceTrack
410	Information Software > Quality & Compliance > Legacy > Entek
359	Information Software > Quality & Compliance > Legacy > eProcedure
1760	Information Software > Quality & Compliance > Legacy > GEMS
411	Information Software > Quality & Compliance > Legacy > Historian Classic
360	Information Software > Quality & Compliance > Legacy > MaterialTrack
412	Information Software > Quality & Compliance > PlantMetrics
4946	Information Software > Quality & Compliance > ScanESC
5614	Information Software > Quality & Compliance > Unsupported
54	Information Software > Quality & Compliance > Unsupported > RSBizWare
413	Information Software > Quality & Compliance > Unsupported > RSBizWare > RSBizWare Coordinator
414	Information Software > Quality & Compliance > Unsupported > RSBizWare > RSBizWare Line Performance
415	Information Software > Quality & Compliance > Unsupported > RSBizWare > RSBizWare Machine Performance
416	Information Software > Quality & Compliance > Unsupported > RSBizWare > RSBizWare Scheduler
417	Information Software > Quality & Compliance > Unsupported > RSBizWare > RSBizWare Tracker
10	Low Voltage Motor Control Centers
6500	Low Voltage Motor Control Centers > CC Low Voltage MCC Transfer
6501	Low Voltage Motor Control Centers > CC Low Voltage MCC Transfer > CC Low voltage MCC Transfer
4596	Low Voltage Motor Control Centers > Centerline 2100 NEMA LVMCC
4600	Low Voltage Motor Control Centers > Centerline 2100 NEMA LVMCC > Centerline 2100 NEMA MCC
4601	Low Voltage Motor Control Centers > Centerline 2100 NEMA LVMCC > Centerline 2100 NEMA MCC w ArcShield
4602	Low Voltage Motor Control Centers > Centerline 2100 NEMA LVMCC > Centerline 2100 NEMA MCC w IntelliCENTER
4603	Low Voltage Motor Control Centers > Centerline 2100 NEMA LVMCC > Centerline 2100 NEMA MCC w SecureConnect
4595	Low Voltage Motor Control Centers > Centerline 2500 IEC LVMCC
4597	Low Voltage Motor Control Centers > Centerline 2500 IEC LVMCC > Centerline 2500 IEC MCC
4598	Low Voltage Motor Control Centers > Centerline 2500 IEC LVMCC > Centerline 2500 IEC MCC w ArcShield
4599	Low Voltage Motor Control Centers > Centerline 2500 IEC LVMCC > Centerline 2500 IEC MCC w IntelliCENTER
2727	Low Voltage Motor Control Centers > IntelliCENTER Software
5991	Managed Services Support
5987	Managed Services Support > 3rd Party App Server OS Patching
5986	Managed Services Support > Anti-Virus Management
4726	Managed Services Support > Industrial Data Center (IDC)
5648	Managed Services Support > Industrial Data Center (IDC) > Active Directory Account
6105	Managed Services Support > Industrial Data Center (IDC) > Active Directory Account > Acount Management
6412	Managed Services Support > Industrial Data Center (IDC) > Active Directory Account > GPO Management
6104	Managed Services Support > Industrial Data Center (IDC) > Active Directory Account > New Account
6106	Managed Services Support > Industrial Data Center (IDC) > Active Directory Account > Password Reset/Account Unlock
6413	Managed Services Support > Industrial Data Center (IDC) > Backup
6415	Managed Services Support > Industrial Data Center (IDC) > Backup > BackupExec
6414	Managed Services Support > Industrial Data Center (IDC) > Backup > Veeam
6400	Managed Services Support > Industrial Data Center (IDC) > Endpoint Protection
6402	Managed Services Support > Industrial Data Center (IDC) > Endpoint Protection > Crowd Strike
6403	Managed Services Support > Industrial Data Center (IDC) > Endpoint Protection > Other protection
6401	Managed Services Support > Industrial Data Center (IDC) > Endpoint Protection > Symantec
6404	Managed Services Support > Industrial Data Center (IDC) > Hardware
6407	Managed Services Support > Industrial Data Center (IDC) > Hardware > ESXi
6405	Managed Services Support > Industrial Data Center (IDC) > Hardware > HDD / SDD
6408	Managed Services Support > Industrial Data Center (IDC) > Hardware > Other Hardware
6406	Managed Services Support > Industrial Data Center (IDC) > Hardware > UPS
5985	Managed Services Support > Industrial Data Center (IDC) > IDC / VVA Hardware
5226	Managed Services Support > Industrial Data Center (IDC) > IDC / VVA Hardware > E1000
5227	Managed Services Support > Industrial Data Center (IDC) > IDC / VVA Hardware > E2000
5228	Managed Services Support > Industrial Data Center (IDC) > IDC / VVA Hardware > E3000
6023	Managed Services Support > Industrial Data Center (IDC) > IDC / VVA Hardware > VersaVirtual Managed Services
5518	Managed Services Support > Industrial Data Center (IDC) > IDC / VVA Hardware > VVA1000
5519	Managed Services Support > Industrial Data Center (IDC) > IDC / VVA Hardware > VVA2000
6263	Managed Services Support > Industrial Data Center (IDC) > IDC Shutdown
6482	Managed Services Support > Industrial Data Center (IDC) > IPAM
6419	Managed Services Support > Industrial Data Center (IDC) > Monitoring
6420	Managed Services Support > Industrial Data Center (IDC) > Monitoring > N-able (SolarWinds)
6421	Managed Services Support > Industrial Data Center (IDC) > Monitoring > Uptime
5651	Managed Services Support > Industrial Data Center (IDC) > New VM Deployment
6416	Managed Services Support > Industrial Data Center (IDC) > Operating System
6418	Managed Services Support > Industrial Data Center (IDC) > Operating System > Linux
6417	Managed Services Support > Industrial Data Center (IDC) > Operating System > Windows
6270	Managed Services Support > Industrial Data Center (IDC) > Other
6260	Managed Services Support > Industrial Data Center (IDC) > Permission Change
5650	Managed Services Support > Industrial Data Center (IDC) > RDWeb Publication
5649	Managed Services Support > Industrial Data Center (IDC) > Remote Access for OEM
6259	Managed Services Support > Industrial Data Center (IDC) > Report Request
6261	Managed Services Support > Industrial Data Center (IDC) > Request Other Not Listed Task/Issue
6262	Managed Services Support > Industrial Data Center (IDC) > Server Decommission
6107	Managed Services Support > Industrial Data Center (IDC) > Server Reboot Request
5652	Managed Services Support > Industrial Data Center (IDC) > Symantec Request
6226	Managed Services Support > Industrial Data Center (IDC) > Tier 1 Backup
6224	Managed Services Support > Industrial Data Center (IDC) > Tier 1 IDC
6225	Managed Services Support > Industrial Data Center (IDC) > Tier 1 Network
6409	Managed Services Support > Industrial Data Center (IDC) > Virtualization
6411	Managed Services Support > Industrial Data Center (IDC) > Virtualization > Nutanix
6410	Managed Services Support > Industrial Data Center (IDC) > Virtualization > VMWare
5988	Managed Services Support > Network
6380	Managed Services Support > Network > Claroty
6383	Managed Services Support > Network > Claroty > CTD - Continuous Threat Detection
6384	Managed Services Support > Network > Claroty > EMC - Enterprise Management Console
6382	Managed Services Support > Network > Claroty > SAC - Secure Access Console
6381	Managed Services Support > Network > Claroty > SRA - Secure Remote Access
6385	Managed Services Support > Network > Firewall
6387	Managed Services Support > Network > Firewall > Add/Modify Rule
5989	Managed Services Support > Network > Firewall > Firewall Rules
6386	Managed Services Support > Network > Firewall > Firewall Upgrade
6389	Managed Services Support > Network > Firewall > Graceful Shutdown
6390	Managed Services Support > Network > Firewall > Inventory
6388	Managed Services Support > Network > Firewall > Replacement
6271	Managed Services Support > Network > Other
6391	Managed Services Support > Network > Switch
6397	Managed Services Support > Network > Switch > Inventory
5654	Managed Services Support > Network > Switch > New Switch Device Configuration
6393	Managed Services Support > Network > Switch > Port Configuration
6395	Managed Services Support > Network > Switch > Replacement
6396	Managed Services Support > Network > Switch > Smart License Verification
6392	Managed Services Support > Network > Switch > Upgrade
6398	Managed Services Support > Network > Switch > VLAN
6399	Managed Services Support > Network > Switch > VLAN > Modification / add
5653	Managed Services Support > Network > Switch > VLAN > New Deployment
5656	Managed Services Support > Network > Switch > VLAN > Port Configuration
5655	Managed Services Support > New Cisco Device
6264	Managed Services Support > SOC
6265	Managed Services Support > SOC > Inventory Update
6268	Managed Services Support > SOC > New IoC (Indicator of Compromise)
6269	Managed Services Support > SOC > Other
6267	Managed Services Support > SOC > Planned Power/Communication Impact
6266	Managed Services Support > SOC > Site Maintenance Time
5548	Manufacturing Execution Systems (MES)
1577	Manufacturing Execution Systems (MES) > AutoSuite
1578	Manufacturing Execution Systems (MES) > CPGSuite
6162	Manufacturing Execution Systems (MES) > EIHub
1699	Manufacturing Execution Systems (MES) > ERP Integration Gateway (EIG)
5966	Manufacturing Execution Systems (MES) > FactoryTalk Analytics DataView
6483	Manufacturing Execution Systems (MES) > FactoryTalk Auto Template
1174	Manufacturing Execution Systems (MES) > FactoryTalk Pharma Suite
6185	Manufacturing Execution Systems (MES) > FactoryTalk Pharma Suite > AI
6186	Manufacturing Execution Systems (MES) > FactoryTalk Pharma Suite > Building Blocks / Phases
1582	Manufacturing Execution Systems (MES) > FactoryTalk Pharma Suite > Compliance / Audit Trail / Security
6187	Manufacturing Execution Systems (MES) > FactoryTalk Pharma Suite > Data Manager
1584	Manufacturing Execution Systems (MES) > FactoryTalk Pharma Suite > Database
6188	Manufacturing Execution Systems (MES) > FactoryTalk Pharma Suite > EBR
1585	Manufacturing Execution Systems (MES) > FactoryTalk Pharma Suite > GUI
6189	Manufacturing Execution Systems (MES) > FactoryTalk Pharma Suite > Migration
6190	Manufacturing Execution Systems (MES) > FactoryTalk Pharma Suite > OE
1586	Manufacturing Execution Systems (MES) > FactoryTalk Pharma Suite > Other
1583	Manufacturing Execution Systems (MES) > FactoryTalk Pharma Suite > Printing / Reporting
1581	Manufacturing Execution Systems (MES) > FactoryTalk Pharma Suite > Production Execution Client (PEC)
1580	Manufacturing Execution Systems (MES) > FactoryTalk Pharma Suite > Production Management Client (PMC)
6195	Manufacturing Execution Systems (MES) > FactoryTalk Pharma Suite > Production Response Client (PRC)
6191	Manufacturing Execution Systems (MES) > FactoryTalk Pharma Suite > Recipe/Workflow Designer
6192	Manufacturing Execution Systems (MES) > FactoryTalk Pharma Suite > TOM
6193	Manufacturing Execution Systems (MES) > FactoryTalk Pharma Suite > Transition Server
1126	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre
6171	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > 3rd party Software
1563	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > ActiveX Control
1555	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Activities
1556	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Admin Tools
1557	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > API
1558	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Build Utility
1559	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Data/Database
1560	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Documentation
1561	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > dsShopLib
6172	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > HMI Client
1564	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Installation
1565	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Integration Manager
6173	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > JNI Server
1566	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > LiveData
1567	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Maintenance Releases
6174	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Middle Tier
1568	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Migration
6183	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Modular Framework
6175	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Other
6176	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Performance
1569	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Process Designer
1570	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Purge
6177	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Purge > Status-Based Purge
6178	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Purge > Time-Based Purge
1571	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Reporting
1572	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Shop Operation
6179	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Sizing
1573	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > SOS
1574	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Thin Client
6180	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Transfer
1562	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Transfer > Historical Transfer (pre-9.0)
1697	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Transfer > Live Transfer (8.2 or higher)
6156	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported
1551	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Foundation
1552	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Foundation > Foundation Client
1553	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Foundation > Foundation Server
6161	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Foundation > Other
1579	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Solutions
1587	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Solutions > Administration
1588	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Solutions > Agile
1589	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Solutions > App Solutions Documentation
1590	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Solutions > Complaint Handling
1591	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Solutions > Configuration Tool
1592	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Solutions > ECO
1593	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Solutions > Equipment Manager
1594	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Solutions > ICAPA
1595	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Solutions > Installation
1596	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Solutions > Interface Manager
1597	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Solutions > JD Edwards
1598	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Solutions > NCR/CAR/IQA
1599	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Solutions > Operator Certification
1600	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Solutions > Quality Assurance (6.x)
1601	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Solutions > Reporting (form based)
1602	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Solutions > RMA
1603	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Solutions > Sampling Plans
1604	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Solutions > Shop Operations
